customer_id,first_name,last_name,email,city,state,region,lifetime_spend,order_frequency,last_order_date,recency_days,customer_segment
CUST009431,Pooja,Mukherjee,saniyoshita@example.org,Durgapur,Punjab,Central,154797.12,6,2025-04-16 19:54:29,0,VIP
CUST009432,Megha,Keer,wbehl@example.org,Dindigul,Maharashtra,North,211873.29,9,2025-04-15 01:56:04,1,VIP
CUST009433,Gaurika,Arya,iviswanathan@example.com,Srikakulam,Tamil Nadu,South,69657.07,3,2025-03-01 13:51:31,46,High Value
CUST009434,Mitali,Patla,rishi67@example.org,Nagpur,West Bengal,South,73227.16,4,2025-04-02 18:05:15,14,High Value
CUST009435,Deepa,Mammen,handalaksh@example.com,Dehradun,Kerala,South,92429.37,5,2025-04-11 22:44:11,5,High Value
CUST009436,Isha,Gade,pallagabriel@example.org,Malda,Assam,South,165204.23,4,2025-04-16 02:53:43,0,VIP
CUST009437,Amaira,Trivedi,tanaygoel@example.net,Latur,Punjab,West,46059.87,2,2025-04-10 17:45:33,6,Mid Value
CUST009438,Dominic,Purohit,manthan72@example.net,Surat,Uttarakhand,West,37767.29,3,2025-03-21 19:13:36,26,Mid Value
CUST009439,Oliver,Kalla,lakshdara@example.org,Coimbatore,Haryana,South,89509.15,4,2025-04-14 19:15:51,2,High Value
CUST009440,Avni,Gera,arunimasant@example.net,Bahraich,Tripura,North,175241.35,8,2025-03-29 23:06:43,18,VIP
CUST009441,Ubika,Tandon,shivansh60@example.com,Bulandshahr,Arunachal Pradesh,West,83273.9,5,2025-03-27 04:21:31,20,High Value
CUST009442,Gautami,Memon,isaac73@example.org,Jamalpur,Madhya Pradesh,Central,213573.21,7,2025-04-06 15:27:59,10,VIP
CUST009443,Karan,Ganesan,jatinchad@example.com,Farrukhabad,Haryana,South,110715.08,6,2025-04-13 18:58:44,3,VIP
CUST009444,Falguni,Baral,gabrieldin@example.net,Udaipur,Arunachal Pradesh,North,138702.96,5,2025-04-08 00:02:32,8,VIP
CUST009445,Widisha,Rajan,januja56@example.org,Bilaspur,Haryana,East,93753.66,4,2025-04-09 07:55:37,7,High Value
CUST009446,Samuel,Mahajan,imaransibal@example.com,Chinsurah,Uttar Pradesh,West,30259.55,2,2025-01-30 12:35:23,76,Mid Value
CUST009447,Nathan,Chaudhary,abhimanyuhayre@example.com,Ramgarh,Andhra Pradesh,West,76693.77,2,2025-01-13 16:12:44,93,High Value
CUST009448,Samuel,Wason,balayniharika@example.com,Raipur,Madhya Pradesh,South,64637.73,4,2025-03-20 12:48:29,27,High Value
CUST009449,Vasudha,Singh,whayer@example.net,Allahabad,Chhattisgarh,South,67238.97,4,2025-04-15 10:12:37,1,High Value
CUST009450,Jalsa,Yadav,koshyfaqid@example.com,Rajpur Sonarpur,Goa,South,46479.92,2,2025-03-17 09:12:08,30,Mid Value
CUST009451,Vrishti,Varughese,hitesh@,Berhampore,Arunachal Pradesh,East,46420.95,3,2025-03-25 08:37:13,22,Mid Value
CUST009452,Samar,Rattan,kavyasharaf@example.net,Amravati,Kerala,South,203544.25,8,2025-04-07 10:23:48,9,VIP
CUST009453,Henry,Prasad,harshmorar@example.net,Kamarhati,Karnataka,East,90847.57,5,2025-03-16 16:44:28,31,High Value
CUST009454,Raagini,Sunder,yachanaranganathan@example.com,Junagadh,Goa,East,144556.46,4,2025-04-12 14:55:30,4,VIP
CUST009455,Darpan,Deep,avi58@example.com,Haridwar,Chhattisgarh,Central,35067.55,1,2025-02-20 22:37:44,55,Mid Value
CUST009456,Jackson,Morar,walirajeshri@example.com,Mira-Bhayandar,Andhra Pradesh,East,34852.46,2,2025-04-11 15:39:24,5,Mid Value
CUST009457,Mahika,Ravel,wakeetalal@example.org,Phusro,Himachal Pradesh,Central,20769.49,3,2025-03-19 13:37:51,28,Mid Value
CUST009458,Kai,Jhaveri,christopher94@example.org,Ranchi,Odisha,South,74594.51,3,2025-04-12 17:32:20,4,High Value
CUST009459,Gopal,Srinivasan,nathanbalay@example.org,Karimnagar,Telangana,Central,85924.53,2,2025-03-14 13:53:31,33,High Value
CUST009460,Pavani,Saraf,lalmeera@example.com,Ujjain,Bihar,North,41975.12,2,2025-04-16 21:32:12,0,Mid Value
CUST009461,Tanmayi,Memon,pandyajagdish@example.org,Dharmavaram,Odisha,West,122651.86,5,2025-02-14 23:55:26,61,VIP
CUST009462,Garima,Sule,pguha@example.org,Aurangabad,Himachal Pradesh,East,188970.56,7,2025-04-02 01:26:43,14,VIP
CUST009463,Pranit,Bhalla,logan95@example.org,Mathura,Haryana,Central,105928.07,5,2025-03-21 23:57:53,26,VIP
CUST009464,Jonathan,Jani,krisha02@example.com,Bhiwandi,Haryana,East,46409.49,1,2025-02-19 06:35:48,56,Mid Value
CUST009465,Chasmum,Vasa,harini82@example.com,Vasai-Virar,West Bengal,North,30509.18,2,2025-03-30 21:21:03,17,Mid Value
CUST009466,Ria,Krishnan,isha92@example.com,Allahabad,Assam,West,25595.2,1,2025-04-01 17:46:32,15,Mid Value
CUST009467,Gaurika,Ratti,ravalsamesh@example.net,Anantapur,Manipur,West,55121.44,3,2025-04-05 12:07:29,11,High Value
CUST009468,Damini,Bhardwaj,gdalia@example.com,Bettiah,Assam,South,119129.15,5,2025-04-05 03:27:23,11,VIP
CUST009469,Fitan,Nagar,wnatarajan@example.org,Hindupur,Uttar Pradesh,East,148884.18,6,2025-03-18 15:42:59,29,VIP
CUST009470,Zashil,Khatri,hchad@example.org,Panchkula,Assam,Central,104611.64,6,2025-04-12 01:46:19,4,VIP
CUST009471,Oeshi,Soman,gagansekhon@example.net,Durg,Tamil Nadu,East,101372.57,4,2025-03-08 00:24:02,39,VIP
CUST009472,Ojas,Chhabra,xthakkar@example.net,Tumkur,Arunachal Pradesh,South,159924.84,7,2025-04-15 15:09:54,1,VIP
CUST009473,Girish,Sodhi,ckhanna@example.net,Naihati,Tamil Nadu,Central,94590.75,4,2025-03-02 21:33:30,45,High Value
CUST009474,Madhavi,Khatri,sarthaksane@example.net,Udaipur,Telangana,West,96711.56,4,2025-03-09 14:48:52,38,High Value
CUST009475,Tara,Chokshi,harsh08@example.org,Saharsa,Haryana,North,77454.97,3,2025-04-05 11:30:19,11,High Value
CUST009476,Bhavika,Zachariah,kkaur@example.org,Khandwa,Andhra Pradesh,South,79696.85,3,2025-02-11 02:40:51,64,High Value
CUST009477,Wakeeta,Deo,gagansachdeva@example.org,Karnal,Tripura,West,86145.74,4,2025-03-14 00:52:34,33,High Value
CUST009478,Tara,Grover,rkale@example.org,Kozhikode,Goa,East,88855.47,5,2025-03-09 21:11:08,38,High Value
CUST009479,Zaitra,Solanki,shroffsaumya@example.net,Durg,Andhra Pradesh,Central,149069.67,6,2025-04-03 08:59:52,13,VIP
CUST009480,Dalaja,Rout,kotharirudra@example.net,Motihari,Odisha,East,51467.27,4,2025-03-10 23:17:08,37,High Value
CUST009481,Laban,Prakash,darsh95@example.com,Agartala,Assam,North,120641.95,3,2025-04-15 03:08:15,1,VIP
CUST009482,Utkarsh,Merchant,cratti@example.com,Mathura,Manipur,South,159182.07,6,2025-04-15 04:30:19,1,VIP
CUST009483,Lakshmi,Mannan,chamelighose@example.com,Raichur,Meghalaya,North,142231.83,6,2025-04-04 01:06:50,12,VIP
CUST009484,Samesh,Dhaliwal,lohitchandran@example.net,Hospet,Uttarakhand,Central,111243.39,6,2025-04-08 05:54:16,8,VIP
CUST009485,Bhanumati,Dube,xvora@example.com,Hospet,Tamil Nadu,South,53013.96,4,2025-03-31 08:12:11,16,High Value
CUST009486,Jacob,Jhaveri,abha50@example.com,Ajmer,Karnataka,South,113410.61,5,2025-03-31 15:19:04,16,VIP
CUST009487,Qushi,Dhawan,elijahmital@example.org,Bangalore,Karnataka,Central,20388.65,2,2025-04-01 05:45:53,15,Mid Value
CUST009488,Veer,Doctor,darasarthak@example.org,Kakinada,Haryana,East,49321.88,2,2025-04-05 02:08:14,11,Mid Value
CUST009489,Pranit,Mody,sneha40@example.org,Rajkot,Rajasthan,West,16753.27,1,2025-01-06 17:53:03,100,Low Value
CUST009490,Faris,Gour,zmane@example.com,Sambalpur,Madhya Pradesh,North,73960.23,3,2025-04-12 17:44:58,4,High Value
CUST009491,Chatresh,Pall,zaidkapur@example.org,Muzaffarpur,Andhra Pradesh,West,168551.75,5,2025-03-28 00:20:02,19,VIP
CUST009492,Unni,Khosla,ayaan80@example.net,Korba,Madhya Pradesh,South,84183.32,3,2025-04-10 03:22:31,6,High Value
CUST009493,Pratyush,Parsa,masonjain@example.org,Dharmavaram,Nagaland,South,149982.74,5,2025-04-06 07:47:33,10,VIP
CUST009494,Neha,Chanda,warhipalan@example.net,Etawah,Chhattisgarh,North,200662.47,8,2025-04-04 02:52:18,12,VIP
CUST009495,Aadi,Nigam,samar96@example.org,Gaya,Odisha,North,37711.65,2,2025-04-14 01:08:56,2,Mid Value
CUST009496,Triveni,Ganesan,vihaan05@example.com,Shivpuri,Madhya Pradesh,Central,33398.1,1,2025-02-19 21:35:02,56,Mid Value
CUST009497,Nisha,Gola,poojaraghavan@example.org,Guna,Maharashtra,West,9187.05,1,2025-02-04 03:10:14,71,Low Value
CUST009498,Warinder,Bhattacharyya,amitra@example.net,Giridih,Bihar,South,92802.51,3,2025-04-16 12:00:44,0,High Value
CUST009499,Fariq,Rege,advikthaker@example.net,Bidar,Kerala,West,82752.08,4,2025-04-03 11:00:26,13,High Value
CUST009500,Warinder,Khanna,advaithbarad@example.net,Saharanpur,Gujarat,North,137250.63,6,2025-03-16 16:42:57,31,VIP
CUST009501,Farhan,Talwar,saumya@,Karaikudi,Rajasthan,Central,119584.2,4,2025-03-28 14:22:10,19,VIP
CUST009502,Baghyawati,Bail,yagneshmenon@example.org,Surendranagar Dudhrej,Haryana,West,6640.69,1,2025-01-16 16:38:53,90,Low Value
CUST009503,Rajata,Subramaniam,rprakash@example.net,Tiruppur,Odisha,South,54970.69,2,2025-03-24 07:40:06,23,High Value
CUST009504,Warjas,Ganguly,rushilnadig@example.net,Ongole,Tamil Nadu,East,103467.11,5,2025-03-08 07:43:04,39,VIP
CUST009505,Dev,Saran,chameli58@example.com,Bhiwandi,Rajasthan,Central,0.0,0,,-1,Low Value
CUST009506,Dalbir,Sathe,wganesh@example.net,Chennai,Odisha,Central,128118.97,9,2025-04-01 23:33:56,15,VIP
CUST009507,Nitesh,Kari,dubechampak@example.net,Malegaon,Kerala,Central,66469.77,5,2025-04-08 14:59:06,8,High Value
CUST009508,Wahab,Keer,vvarughese@example.net,Ramagundam,Manipur,East,11401.7,1,2025-01-27 05:19:19,79,Low Value
CUST009509,Tara,Garde,nisha28@example.com,Tenali,Goa,North,111065.03,5,2025-03-16 08:53:51,31,VIP
CUST009510,Upasna,Sane,venkateshmanan@example.org,Khora,Madhya Pradesh,East,199707.93,6,2025-04-11 23:32:37,5,VIP
CUST009511,Vasana,Doctor,knanda@example.com,Hazaribagh,Chhattisgarh,North,155702.61,6,2025-03-24 22:40:27,23,VIP
CUST009512,Panini,Chaudhuri,regeati@example.com,Rajpur Sonarpur,Kerala,East,121113.75,6,2025-04-13 20:10:05,3,VIP
CUST009513,Upma,Chad,krishnasibal@example.org,Raebareli,Telangana,North,122395.08,5,2025-03-30 12:01:16,17,VIP
CUST009514,Riya,Pant,sarthakdhillon@example.net,Mango,Goa,East,157274.57,4,2025-04-15 17:21:51,1,VIP
CUST009515,Bakhshi,Dhingra,sanya47@example.org,Bokaro,Tripura,West,114373.36,4,2025-04-06 12:54:29,10,VIP
CUST009516,Xiti,Jayaraman,anushamishra@example.com,Sambalpur,Assam,Central,119963.15,3,2025-04-15 02:07:37,1,VIP
CUST009517,Hardik,Bedi,ranbirchhabra@example.com,Kishanganj,Jharkhand,Central,75087.99,3,2025-04-08 03:25:06,8,High Value
CUST009518,Yahvi,Wali,sudikshanaik@example.com,Hazaribagh,Nagaland,East,46970.62,2,2025-04-16 13:46:07,0,Mid Value
CUST009519,Sai,Kapoor,pavanilala@example.org,Amravati,Odisha,North,93993.67,3,2025-02-19 10:03:41,56,High Value
CUST009520,Veda,Shenoy,kai90@example.org,Sultan Pur Majra,Karnataka,East,0.0,0,,-1,Low Value
CUST009521,Harsh,Hayer,ishwar33@example.org,Loni,Chhattisgarh,East,72797.23,2,2025-03-07 05:58:21,40,High Value
CUST009522,Adweta,Maharaj,ikbal81@example.org,Thiruvananthapuram,Telangana,Central,136039.89,5,2025-04-05 18:44:59,11,VIP
CUST009523,Lucky,Deol,chanakyapadmanabhan@example.org,Sonipat,Odisha,South,105265.14,5,2025-04-14 18:26:29,2,VIP
CUST009524,Ryan,Shanker,hamble@example.net,Kozhikode,Gujarat,Central,149026.84,5,2025-03-28 21:37:21,19,VIP
CUST009525,Ekta,Sundaram,gollachaitaly@example.net,Nanded,Punjab,East,62549.58,3,2025-03-11 08:05:00,36,High Value
CUST009526,Aachal,Devi,amruta60@example.com,Durgapur,Goa,West,127539.59,5,2025-03-21 09:39:09,26,VIP
CUST009527,Balvan,Sethi,gabrielnarayan@example.com,Gorakhpur,Chhattisgarh,East,131427.62,5,2025-03-24 15:04:43,23,VIP
CUST009528,Krishna,Sangha,nicholas79@example.org,Mahbubnagar,Himachal Pradesh,South,111953.8,3,2025-04-08 05:54:07,8,VIP
CUST009529,Ishani,Pillay,talwarvarenya@example.net,Shimoga,Punjab,North,49568.54,2,2025-03-07 16:02:43,40,Mid Value
CUST009530,Krishna,Grewal,jeetnagar@example.com,Bhiwani,Andhra Pradesh,West,204894.36,6,2025-04-11 18:01:49,5,VIP
CUST009531,Warda,Tripathi,jacksonbumb@example.com,Gwalior,Manipur,North,105748.56,5,2025-04-12 21:28:24,4,VIP
CUST009532,Warjas,Jhaveri,palmanan@example.com,Guwahati,Odisha,Central,94571.01,4,2025-03-19 04:56:42,28,High Value
CUST009533,Peter,Kara,guneet51@example.com,Kozhikode,Odisha,North,171562.29,5,2025-04-09 13:21:57,7,VIP
CUST009534,Mitesh,Butala,aarnav34@example.org,Satara,Tripura,South,83806.84,3,2025-02-15 19:59:06,60,High Value
CUST009535,Farhan,Misra,balveer04@example.com,Jaunpur,Meghalaya,West,90786.77,3,2025-03-22 07:51:40,25,High Value
CUST009536,Yashica,Gulati,lukeverma@example.com,Ramagundam,Nagaland,West,35421.61,2,2025-02-17 14:22:25,58,Mid Value
CUST009537,Darpan,Sangha,anmolbawa@example.com,Thiruvananthapuram,Bihar,West,174049.47,9,2025-04-14 21:06:03,2,VIP
CUST009538,Libni,Kanda,akshay88@example.com,Gwalior,Odisha,East,265199.17,9,2025-04-13 02:48:24,3,VIP
CUST009539,Anay,Manda,psane@example.org,Katihar,Goa,West,76086.23,4,2025-03-17 03:22:28,30,High Value
CUST009540,Anirudh,Sankaran,gautaminadkarni@example.net,Raipur,Assam,North,176433.49,6,2025-04-13 04:45:44,3,VIP
CUST009541,Naksh,Sangha,zehaan70@example.org,Ichalkaranji,Uttarakhand,West,95992.67,4,2025-04-16 23:29:44,0,High Value
CUST009542,Hemal,Ravi,sghose@example.net,Jalgaon,Chhattisgarh,Central,128885.38,5,2025-03-23 11:16:46,24,VIP
CUST009543,Radha,Hayre,idayal@example.net,Miryalaguda,Telangana,South,154288.52,6,2025-03-24 21:28:35,23,VIP
CUST009544,Ayaan,Kulkarni,bawanoah@example.com,Nellore,Uttarakhand,North,58828.05,4,2025-03-29 08:10:13,18,High Value
CUST009545,Inaya,Nagi,madhavisood@example.org,Sikar,Andhra Pradesh,East,84254.73,4,2025-03-08 03:49:54,39,High Value
CUST009546,Anvi,Dewan,vidhi25@example.com,Tirupati,Chhattisgarh,Central,73063.86,3,2025-04-13 11:25:16,3,High Value
CUST009547,Krish,Goel,farissibal@example.org,Amaravati,Uttarakhand,South,91715.19,3,2025-03-21 08:03:21,26,High Value
CUST009548,Hardik,Mannan,yatin14@example.org,Singrauli,Haryana,Central,110946.58,4,2025-03-22 02:09:56,25,VIP
CUST009549,Aashi,Nayak,johalshaurya@example.com,Bhopal,Assam,West,78674.52,2,2025-02-12 16:56:29,63,High Value
CUST009550,Pooja,Memon,indali70@example.org,Jamnagar,West Bengal,South,181889.37,6,2025-04-11 08:59:05,5,VIP
CUST009551,Aishani,Biswas,hamsini@,Ahmednagar,Goa,South,26423.66,3,2025-02-22 21:58:03,53,Mid Value
CUST009552,Pooja,Kashyap,perihemang@example.com,Bhind,Jharkhand,South,143104.24,5,2025-04-11 04:10:09,5,VIP
CUST009553,Jackson,Mani,nairchaitaly@example.net,Guntur,Chhattisgarh,East,73379.24,3,2025-02-18 12:12:35,57,High Value
CUST009554,Daniel,Walla,arattan@example.net,Thane,Madhya Pradesh,West,65744.36,4,2025-04-04 18:30:26,12,High Value
CUST009555,Watika,Sahota,wazir17@example.org,Aurangabad,Himachal Pradesh,North,68462.0,6,2025-04-13 08:30:51,3,High Value
CUST009556,Kashvi,Ramesh,gsem@example.com,Delhi,Uttarakhand,East,144232.85,7,2025-04-16 12:32:20,0,VIP
CUST009557,Ekbal,Shankar,edhitha98@example.com,Nandyal,Karnataka,North,93011.4,4,2025-02-27 18:01:48,48,High Value
CUST009558,Henry,Chatterjee,wishihayre@example.net,Jabalpur,Bihar,Central,53345.59,3,2025-04-07 23:54:46,9,High Value
CUST009559,Bhavika,Dubey,znaik@example.net,Karimnagar,Sikkim,West,70413.69,3,2025-04-06 15:00:08,10,High Value
CUST009560,Kiaan,Tripathi,zchaudhary@example.com,Siliguri,Haryana,Central,66363.97,3,2025-03-24 14:51:31,23,High Value
CUST009561,Daksha,Jani,bhavanisarma@example.org,Aurangabad,West Bengal,South,12868.35,1,2025-03-27 05:27:45,20,Low Value
CUST009562,Nisha,Ravi,zansibandi@example.net,Kota,Mizoram,Central,42901.16,1,2025-03-05 13:45:55,42,Mid Value
CUST009563,Aryan,Pandit,eoommen@example.org,Indore,Tripura,South,32904.94,3,2025-03-26 05:37:11,21,Mid Value
CUST009564,Anthony,Rastogi,champak67@example.com,Gulbarga,Bihar,West,122886.82,5,2025-03-23 19:18:24,24,VIP
CUST009565,Triya,Patel,ansh24@example.net,North Dumdum,Sikkim,West,130742.55,6,2025-03-19 22:39:16,28,VIP
CUST009566,Tristan,Salvi,kalamason@example.org,Agra,Telangana,East,0.0,0,,-1,Low Value
CUST009567,Harini,Som,bandijairaj@example.org,Indore,Assam,East,173081.66,6,2025-02-07 08:25:05,68,VIP
CUST009568,Thomas,Talwar,xsuri@example.com,Munger,Uttar Pradesh,South,62346.32,4,2025-04-07 03:01:47,9,High Value
CUST009569,David,Maharaj,fdewan@example.com,Nagercoil,Himachal Pradesh,Central,171570.75,6,2025-03-24 03:52:53,23,VIP
CUST009570,Brijesh,D’Alia,kcherian@example.net,Bhalswa Jahangir Pur,Assam,West,48633.61,2,2025-01-31 00:44:46,75,Mid Value
CUST009571,Neelima,Sidhu,akshaysabharwal@example.net,Proddatur,Chhattisgarh,North,48954.38,3,2025-03-22 03:15:46,25,Mid Value
CUST009572,Gauri,Om,fkuruvilla@example.com,South Dumdum,Jharkhand,South,224265.71,7,2025-03-05 04:12:38,42,VIP
CUST009573,Jonathan,Sant,vchahal@example.com,Cuttack,Maharashtra,South,174405.43,6,2025-04-08 13:05:25,8,VIP
CUST009574,Raagini,Dhar,mmenon@example.com,Pali,Goa,West,12049.61,2,2025-03-20 13:27:43,27,Low Value
CUST009575,Dhriti,Upadhyay,ikbal70@example.net,Muzaffarnagar,Tamil Nadu,West,144653.72,5,2025-03-05 07:07:26,42,VIP
CUST009576,Quincy,Mall,unaik@example.net,Bareilly,Uttarakhand,West,18585.29,1,2025-02-06 11:07:40,69,Low Value
CUST009577,Samar,Kale,malhotraaarna@example.net,Proddatur,Gujarat,North,88981.2,4,2025-03-14 05:40:59,33,High Value
CUST009578,Fiyaz,Saha,mahika54@example.net,Tadipatri,Tamil Nadu,South,80420.79,3,2025-04-16 21:03:31,0,High Value
CUST009579,Advika,Kaul,davechandani@example.net,Rampur,Tamil Nadu,West,46561.08,2,2025-04-03 15:37:21,13,Mid Value
CUST009580,Krishna,Johal,bbuch@example.net,Panvel,Mizoram,South,139055.1,5,2025-03-12 11:52:01,35,VIP
CUST009581,Kalpit,Kala,jvarkey@example.com,Motihari,Goa,North,48470.78,3,2025-03-23 12:02:43,24,Mid Value
CUST009582,Nitesh,Sani,kiaandua@example.org,Dehri,Meghalaya,South,186763.89,6,2025-03-24 23:03:15,23,VIP
CUST009583,Vasudha,Mangal,hariupasna@example.com,Varanasi,Odisha,South,67836.92,2,2025-01-27 11:10:24,79,High Value
CUST009584,Devika,Kant,ekarnik@example.org,Kharagpur,Madhya Pradesh,South,24800.0,1,2025-03-18 00:53:28,29,Mid Value
CUST009585,Warda,Aurora,tanish69@example.org,Pali,Goa,East,98321.97,5,2025-04-15 12:06:57,1,High Value
CUST009586,Theodore,Sarin,aradhanabassi@example.com,Motihari,Himachal Pradesh,North,81086.67,3,2025-02-27 13:07:41,48,High Value
CUST009587,Nandini,Bhasin,khalsaharrison@example.net,Gudivada,Karnataka,West,122473.34,5,2025-03-25 22:08:08,22,VIP
CUST009588,Nisha,Raval,koshyveda@example.com,Ranchi,Jharkhand,Central,82417.55,4,2025-03-17 08:33:34,30,High Value
CUST009589,Hema,Shetty,chandran38@example.org,Siwan,Uttarakhand,North,153181.39,4,2025-02-24 22:17:00,51,VIP
CUST009590,Arjun,Soman,kala07@example.net,Panchkula,Uttar Pradesh,North,15001.54,1,2025-01-18 19:29:20,88,Low Value
CUST009591,Alexander,Chowdhury,pdhar@example.com,Navi Mumbai,Nagaland,Central,85543.44,3,2025-04-11 03:24:55,5,High Value
CUST009592,Christopher,Sethi,bben@example.com,Barasat,West Bengal,West,66803.72,5,2025-03-02 18:29:01,45,High Value
CUST009593,Baghyawati,Kalla,mitraaarush@example.com,Farrukhabad,Rajasthan,West,136767.3,4,2025-03-20 21:57:04,27,VIP
CUST009594,Gaurav,Goswami,kiaan08@example.org,Warangal,Karnataka,Central,35603.78,2,2025-03-02 02:35:25,45,Mid Value
CUST009595,Bachittar,Garg,frado45@example.org,Orai,Nagaland,Central,193367.46,5,2025-04-12 16:21:47,4,VIP
CUST009596,Nicholas,Choudhry,adixit@example.org,Chittoor,Haryana,East,63012.88,5,2025-04-09 05:00:55,7,High Value
CUST009597,Zayan,Raman,baljiwan80@example.net,Mahbubnagar,Nagaland,North,109487.94,5,2025-03-27 23:29:10,20,VIP
CUST009598,Dev,Balan,vrindachopra@example.org,Aizawl,Tamil Nadu,South,57143.58,3,2025-03-23 10:18:40,24,High Value
CUST009599,Rayaan,Sura,udalia@example.net,Salem,Nagaland,South,199259.02,8,2025-04-08 21:44:00,8,VIP
CUST009600,Aryan,Bala,peridamini@example.org,Bettiah,Odisha,East,30634.66,2,2025-02-22 22:35:23,53,Mid Value
CUST009601,Lohit,Iyengar,akshay@,Guntur,Goa,Central,0.0,0,,-1,Low Value
CUST009602,Oni,Prabhakar,udarshbadami@example.com,Chapra,Andhra Pradesh,South,61726.27,3,2025-02-17 17:43:58,58,High Value
CUST009603,Kai,Balakrishnan,sundarampranav@example.org,Phusro,Manipur,East,133285.16,5,2025-03-13 22:26:24,34,VIP
CUST009604,Chaaya,Bhatia,pinglejacob@example.org,Sultan Pur Majra,Rajasthan,West,125278.95,4,2025-02-11 21:26:41,64,VIP
CUST009605,Panini,Dani,raksha29@example.com,Giridih,Telangana,East,95583.59,5,2025-04-03 23:07:54,13,High Value
CUST009606,Rehaan,Saxena,ekalinga87@example.org,Guntakal,Karnataka,West,252307.28,8,2025-04-07 13:49:59,9,VIP
CUST009607,Damyanti,Korpal,nicholasroy@example.net,North Dumdum,Telangana,East,14261.24,2,2025-03-17 22:07:01,30,Low Value
CUST009608,Advik,Ahluwalia,wdewan@example.com,Arrah,Uttarakhand,North,62191.34,4,2025-03-16 10:04:56,31,High Value
CUST009609,Hemang,Sangha,yatin50@example.org,Salem,Telangana,North,50442.73,2,2025-04-04 07:25:21,12,High Value
CUST009610,Mugdha,Kala,guhaekaraj@example.net,Orai,Uttarakhand,West,37586.07,1,2025-02-18 07:11:14,57,Mid Value
CUST009611,Tara,Sodhi,kroy@example.com,Kulti,Manipur,West,102852.0,4,2025-03-29 19:32:53,18,VIP
CUST009612,Zarna,Sastry,patlaaditya@example.com,Guntakal,Chhattisgarh,Central,148616.21,5,2025-04-07 15:58:58,9,VIP
CUST009613,Bhanumati,Sehgal,djaggi@example.org,Tirupati,Telangana,West,48187.87,2,2025-04-13 23:31:29,3,Mid Value
CUST009614,Eiravati,Zachariah,gollafalan@example.net,Jammu,Manipur,East,99219.29,3,2025-03-02 14:35:39,45,High Value
CUST009615,Aradhana,Subramanian,chatterjeehritik@example.org,Avadi,Karnataka,Central,44762.91,2,2025-04-10 03:13:24,6,Mid Value
CUST009616,Sneha,Lalla,devika10@example.com,Shimoga,Jharkhand,South,134177.81,5,2025-03-27 03:43:06,20,VIP
CUST009617,Joshua,Bera,khayre@example.com,Karimnagar,Haryana,Central,136635.25,6,2025-03-23 15:48:08,24,VIP
CUST009618,Rushil,Choudhury,tanay60@example.com,Ambattur,Goa,East,39711.28,1,2025-02-28 13:59:51,47,Mid Value
CUST009619,Ishanvi,Baral,chasmum50@example.com,Tumkur,Bihar,Central,65824.48,3,2025-04-07 21:38:44,9,High Value
CUST009620,Wriddhish,Chandra,deepa63@example.net,Tenali,Gujarat,East,119416.83,3,2025-04-04 05:28:33,12,VIP
CUST009621,Indali,Rege,cjaggi@example.net,Naihati,Punjab,West,141550.99,6,2025-04-04 23:49:50,12,VIP
CUST009622,Harshil,Sandal,chandraeta@example.net,Faridabad,Jharkhand,East,133874.81,6,2025-04-15 08:20:15,1,VIP
CUST009623,Hemang,Bajwa,jparekh@example.net,Latur,Rajasthan,Central,94591.86,3,2025-04-14 14:21:51,2,High Value
CUST009624,Jagrati,Amble,somjeremiah@example.net,Sangli-Miraj & Kupwad,Uttar Pradesh,East,58548.87,2,2025-03-31 07:41:22,16,High Value
CUST009625,Samarth,Ratti,hmangat@example.com,Ghaziabad,Sikkim,South,24648.11,1,2025-04-14 16:42:04,2,Mid Value
CUST009626,Libni,Yadav,lsama@example.net,Salem,Goa,North,99435.78,5,2025-04-05 00:14:55,11,High Value
CUST009627,Saksham,Setty,edhawan@example.com,Tinsukia,Goa,West,44650.86,2,2025-03-02 19:24:39,45,Mid Value
CUST009628,Falan,Sha,athaman@example.net,Gurgaon,Rajasthan,South,8381.76,2,2025-04-09 04:31:23,7,Low Value
CUST009629,Kashish,Ratti,roycaleb@example.com,Sangli-Miraj & Kupwad,Chhattisgarh,East,40145.5,1,2025-04-10 20:20:40,6,Mid Value
CUST009630,Saanvi,Datta,lbala@example.org,Anantapuram,Rajasthan,East,151879.63,5,2025-04-09 12:36:39,7,VIP
CUST009631,Aryan,Sehgal,fkohli@example.com,Nagaon,Mizoram,West,100188.57,3,2025-03-02 10:52:49,45,VIP
CUST009632,Anya,Sharma,gbains@example.org,Sri Ganganagar,Telangana,East,36302.17,2,2025-02-09 13:26:29,66,Mid Value
CUST009633,Neel,Palla,kaleabeer@example.net,Gorakhpur,Haryana,North,81922.89,3,2025-02-24 14:59:22,51,High Value
CUST009634,Krishna,Dasgupta,khoslazehaan@example.org,Jaipur,Chhattisgarh,North,90728.92,5,2025-03-23 03:58:03,24,High Value
CUST009635,Jeremiah,Dhar,narayanreyansh@example.net,Muzaffarnagar,Arunachal Pradesh,North,97138.96,5,2025-04-09 19:38:30,7,High Value
CUST009636,Rajata,Sood,sabharwaltanish@example.net,Cuttack,Bihar,West,107686.04,3,2025-04-11 20:40:19,5,VIP
CUST009637,Aditya,Viswanathan,agastyabuch@example.org,Allahabad,Kerala,North,62134.7,3,2025-03-16 12:40:15,31,High Value
